12/5/2013	1642.44919
12/6/2013	1660.80673
12/9/2013	1665.02884
12/10/2013	1659.06265
12/11/2013	1640.42953
12/12/2013	1635.0148
12/13/2013	1634.83078
12/16/2013	1645.01923
12/17/2013	1639.78714
12/18/2013	1667.78244
12/19/2013	1665.8551
12/20/2013	1675.54749
12/23/2013	1684.49936
12/24/2013	1688.19092
12/26/2013	1696.77307
12/27/2013	1696.68091
12/30/2013	1696.40396
12/31/2013	1704.43298
1/2/2014	1688.09845
1/3/2014	1687.8215
1/6/2014	1682.93045
1/7/2014	1693.2663
1/8/2014	1693.63571
1/9/2014	1694.74335
1/10/2014	1699.3573
1/13/2014	1676.74728
1/14/2014	1695.01968
1/15/2014	1704.15634
1/16/2014	1701.94153
1/17/2014	1694.74335
1/21/2014	1699.72672
1/22/2014	1700.83389
1/23/2014	1686.8985
1/24/2014	1650.90698
1/27/2014	1642.78564
1/28/2014	1652.56821
1/29/2014	1636.69525
1/30/2014	1654.04449
1/31/2014	1644.35516
2/3/2014	1607.34756
2/4/2014	1618.60703
2/5/2014	1616.57623
2/6/2014	1637.89459
2/7/2014	1658.19778
2/10/2014	1661.24329
2/11/2014	1679.42368
2/12/2014	1680.25391
2/13/2014	1688.92899
2/14/2014	1698.24997
2/18/2014	1700.28015
2/19/2014	1689.02145
2/20/2014	1698.98804
2/21/2014	1697.04987
2/24/2014	1706.46332
2/25/2014	1705.81741
2/26/2014	1705.90988
2/27/2014	1714.8616
2/28/2014	1719.19891
3/3/2014	1707.10907
3/4/2014	1731.10382
3/5/2014	1732.67273
3/6/2014	1736.64078
3/7/2014	1737.3793
3/10/2014	1736.45615
3/11/2014	1727.87354
3/12/2014	1728.33511
3/13/2014	1708.95508
3/14/2014	1704.15634
3/17/2014	1719.56802
3/18/2014	1731.84219
3/19/2014	1722.61337
3/20/2014	1732.67273
3/21/2014	1725.94864
3/24/2014	1718.81149
3/25/2014	1726.96854
3/26/2014	1714.54758
3/27/2014	1710.93246
3/28/2014	1719.36798
3/31/2014	1733.45703
4/1/2014	1744.95071
4/2/2014	1750.79056
4/3/2014	1748.47336
4/4/2014	1727.80258
4/7/2014	1708.70789
4/8/2014	1715.75272
4/9/2014	1734.19846
4/10/2014	1697.76993
4/11/2014	1682.47604
4/14/2014	1695.7309
4/15/2014	1707.41028
4/16/2014	1725.29999
4/17/2014	1727.70996
4/21/2014	1733.73489
4/22/2014	1741.61407
4/23/2014	1737.53555
4/24/2014	1741.05789
4/25/2014	1726.78284
4/28/2014	1732.25204
4/29/2014	1740.31631
4/30/2014	1745.5072
5/1/2014	1745.69229
5/2/2014	1743.1897
5/5/2014	1746.52649
